SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
2434,0,Revolving loans,M,N,Y,1,9025,8134,3960,21832,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.13648113107761875,-8533,-1368,-7,-425,7.399773802568891,1,1,1,1,1,1,2,3,2,SUNDAY,1,0.26768346088564937,0.5391018116937883,0.6202811270563401,0.5219184824984834,0.17955899225350144,0.5273361611121066,0.464228837947443,0.056465864144667824,0.48256194907651845,0.27926221471854074,0.14416273475438124,0.24973219177976916,0.4538145650144864,0.6502340984637431,0.4561423468639869,0.1224110620659806,0.1384615445184007,0.5639868304308383,0.27197903540408713,0.1423184847800069,0.388274352175839,0.6270850138772978,0.3558301397540507,0.2559224585234559,0.08542315355122526,0.19075478514330263,0.3389080069297141,0.36136750984459987,0.03681184960247173,0.2588997525385517,0.09203192249812875,0.6835016274236991,0.23443447055773373,0.2608202806773503,0.34280607732439394,0.4581748579743408,0.15395822463357411,0.25438134965262604,0.4228606411989314,0.2082281466889686,0.2652483235007663,0.0704080961308471,0.17627766016550017,0.38199472323176353,0.2626734923474065,0.21984662105737124,2,0,0,2,-290,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,8,22
2435,1,Revolving loans,M,Y,N,0,6625,11857,1972,11186,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.21821963235698902,-13955,-2422,-38,-1560,2.949020206436879,1,1,1,1,1,1,3,2,3,TUESDAY,11,0.5376507457821319,0.45955587594823466,0.6218475599789002,0.49310053740887316,0.13959307976877397,0.1903458210118989,0.17486380293130357,0.008663672511986456,0.17835004393506756,0.027182345730422483,0.054563371928371525,0.22345925093304214,0.10804047867486702,0.0859146036371741,0.3702355006426635,0.05697513082243827,0.2397906352645458,0.3734338260630956,0.6341782091373356,0.1777073256139423,0.11201559516305323,0.515163071412207,0.23752511053048295,0.22560873786697652,0.4334218879218894,0.3657560940923669,0.4080137195126593,0.7501384306540347,0.12693950486664302,0.224456144860133,0.22624043781849057,0.4765969871748145,0.03833978741242459,0.04942994421388913,0.11408889406558313,0.22675646840836985,0.06916980373590212,0.3528511654976257,0.033306438926647836,0.36782458693831177,0.1733718741377929,0.09713076305336991,0.02835685883582307,0.06291451366869436,0.21604838683986827,0.25467595982572927,4,1,0,1,-287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,10,20
2436,0,Cash loans,M,Y,Y,0,3669,43268,3028,6822,Unaccompanied,Commercial associate,Higher education,Married,Co-op apartment,0.333238808217501,-10438,-7697,-1511,-163,2.7337234902915597,1,1,1,1,1,0,0,3,2,SUNDAY,6,0.6873676645996615,0.9332187207977376,0.30385103769023186,0.245743851347314,0.26540023045313416,0.48524020868496354,0.08237111604442188,0.4207802971091539,0.3494012880365005,0.02940414533397999,0.25157649777344343,0.14037118128556358,0.3153055143123367,0.23890643160535127,0.039265529198198,0.35602069066730324,0.2503205216476574,0.13502992305618927,0.264795528126695,0.3468159858972062,0.6195970760193329,0.1561134906529951,0.2424951609406372,0.20467533087460352,0.17188558005783447,0.05575334780896586,0.06079768493883195,0.3814615629757493,0.172268682744863,0.25590368065864166,0.0807065114297197,0.19023861046711707,0.13869182519976103,0.41664872779081447,0.23907302328752167,0.375214368613538,0.2870962044837583,0.06047007156681571,0.3038109600173601,0.32559888550370686,0.18553975513978518,0.503397316697735,0.12725774014678745,0.06114003621562836,0.4213386174201131,0.2151906771739521,2,0,0,0,-286,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,13,29
2437,0,Cash loans,F,Y,N,0,14932,25438,5085,28442,Family,Working,Higher education,Civil marriage,With parents,0.45761123981894003,-9731,-2644,-910,-974,2.049552813910315,1,1,1,1,1,0,1,2,1,FRIDAY,20,0.7417451458053423,0.7704901253596436,0.7901883847840481,0.33889606640735304,0.19711304279484848,0.08366321432565767,0.16749901990423993,0.1718519733214178,0.3030458577302939,0.36203443555255316,0.2856205366558979,0.20786749416877426,0.6103130315318821,0.3689297597559536,0.2526613938176705,0.4359805159982195,0.21981006570932696,0.12395220803386676,0.34366204849952703,0.24505173881775397,0.3458390419235946,0.29717960447041525,0.10973828026959725,0.08208160244294821,0.18427224042784632,0.5595251784163588,0.44800151915258063,0.40701322130478645,0.22364285837368428,0.37870298539571157,0.24170625232172244,0.2485782175396581,0.18208194990980175,0.09260661840670098,0.3302057251078135,0.23560483172061147,0.11263718536414687,0.5313290608613552,0.469854552509144,0.22766990672357337,0.16022928277826476,0.7106329309237372,0.34308110352431226,0.01869025220824414,0.16492829602937215,0.26714269789416506,0,2,1,1,-142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,10,22
2438,0,Revolving loans,F,N,Y,2,4724,15640,1898,7415,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.4019956394702295,-15905,-3425,-1921,-110,5.545019346009376,1,1,1,1,1,0,2,3,1,FRIDAY,22,0.5309930168560358,0.48175749158357156,0.25024934680006455,0.2591572403231776,0.5173681937623724,0.180325246839076,0.5914233231337074,0.055706707484710814,0.040990920689717825,0.3228159387748301,0.013916185801304317,0.3939596677681548,0.3488072233836727,0.5735046008856469,0.5610049642485551,0.3299983993388334,0.27301069510105597,0.4010772620016964,0.20373714979530072,0.04519860656029337,0.28480876987693576,0.29409997370258284,0.39969713918226923,0.22703036593112444,0.23023742219236473,0.28349977312555974,0.2939914306867208,0.23873957003305754,0.14211271438177944,0.624781079090627,0.8318934065896021,0.35506726362207514,0.38806586525425835,0.42324985861844355,0.18687693229017577,0.46280759870868166,0.415452726624913,0.05696550582787034,0.1903713748819263,0.4257570056537985,0.028438903259242556,0.22976400650717088,0.15863867507967153,0.22413500923036933,0.32298834901524315,0.11718563810244524,3,0,0,1,-108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,17
2439,0,Cash loans,F,Y,Y,0,19222,36848,3366,13954,"Spouse, partner",Student,Higher education,Single / not married,House / apartment,0.338892964859143,-11594,-180,-217,-1578,7.89182380866724,1,0,1,1,1,0,3,2,2,SUNDAY,13,0.5050103163521454,0.37647733131635497,0.6344308243234964,0.2795296525787925,0.03314517715878768,0.3633854442643125,0.19812204560165148,0.4494612231521717,0.49750709540520405,0.17703440093234232,0.4388422663268221,0.14334538793258816,0.0953589053702675,0.12992196019693905,0.3346194399965651,0.2927792834222246,0.17296894525572215,0.21096735414470635,0.25371500623028254,0.4521382611494295,0.3038679437709908,0.5725048838504692,0.06456699806607864,0.36870106217382626,0.32164753325882867,0.3503542786526841,0.30891411848802186,0.14183658549928138,0.19678107634004477,0.41126986903360796,0.18779232798781711,0.44855782036376063,0.2718013668709166,0.19013582781974075,0.5247978978086981,0.5819732094617589,0.46218512748642654,0.17858704708513218,0.04477526026708947,0.1317136021133173,0.29823013268328463,0.1474665624095333,0.17876905046026795,0.3200636562832715,0.2461563601578107,0.5284199372604585,2,0,2,2,-244,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,7,20
2440,0,Cash loans,M,Y,N,2,2728,23606,3104,29910,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.16881238279615923,-6286,-2512,-1077,-35,3.1978304386626863,1,1,0,1,0,0,3,3,2,SUNDAY,9,0.2730933589384035,0.5549686653359406,0.6702997156524614,0.3930020552988892,0.18222033061392648,0.38405273822388786,0.3915293279835602,0.16783815340613092,0.11666595639351164,0.25976755697657467,0.06166170390586827,0.10312836639982478,0.3048138164135416,0.17481046592272798,0.3337575854403998,0.04450615154878608,0.11736383579898055,0.31734612582033767,0.4605279555864981,0.16672211004255041,0.18865815629841287,0.45228664308483113,0.2667687541421915,0.26121873486004055,0.04556315818144006,0.24134403297311743,0.5866495564282627,0.4004632364223932,0.34049674796436236,0.4013771788631064,0.13927149836087313,0.36742750850232897,0.2778699972191506,0.31477481734113766,0.3042041016915781,0.37820391825286936,0.22199956924782646,0.5166955033376467,0.20162186985991154,0.4568682553039366,0.20066425662932516,0.29925471900062983,0.15165880686969818,0.5947443605724029,0.03869223862796396,0.3245745822847732,4,1,2,0,-47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,24
2441,0,Cash loans,F,N,Y,0,9942,6617,3312,36519,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.47058732992862456,-12928,-1070,-4,-355,9.711824352835249,1,1,0,1,1,0,5,1,2,TUESDAY,13,0.5319337459293155,0.1235357775165137,0.35723477956394967,0.08217997144547194,0.12807316363285806,0.24138566255601934,0.4759621504376837,0.18011578532759134,0.21939353592899907,0.2021603328444492,0.5290210387702037,0.21397009524489857,0.4194233904503371,0.4929680469361242,0.471399369815067,0.3876567025272152,0.484024077976723,0.17514032232658994,0.4144152697861458,0.3123848021574263,0.30915800195711257,0.6645839384673359,0.2953465383481096,0.1676327237754115,0.24321863451744405,0.3108381284025503,0.02470197164849388,0.27859938907870224,0.3583326764139505,0.2760589438647069,0.2235204818237729,0.39990607182169086,0.2600858936507174,0.45690137592597424,0.16633877922003984,0.11795808669006487,0.3558058136500081,0.44960559996005256,0.3161942774331372,0.3571162751736576,0.37910425221771116,0.270837636107195,0.23721021157161853,0.1626742480187879,0.6521383074255135,0.1747776341247306,2,1,1,1,-343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,27
2442,0,Cash loans,F,N,N,2,7486,9639,1207,9984,Other_B,Working,Higher education,Married,With parents,0.48605597164392644,-6781,-4047,-562,-380,3.857211388244233,1,1,1,1,1,0,0,2,3,SATURDAY,20,0.2497936188378931,0.2510929933711734,0.8301722004349,0.10562903512626255,0.33163205615655655,0.23400437339372984,0.12827475477964215,0.2646296904275049,0.04246230944080795,0.4811796848056119,0.3051856168474038,0.220219890293562,0.0969244966644113,0.18293065189376348,0.4750955865852998,0.45009097303363566,0.3409845700345358,0.39019543275089286,0.27846852391901816,0.3104495729525504,0.15346623134558599,0.3433337308927291,0.06902421339113338,0.15010302593579863,0.39093057209650234,0.16206405188483633,0.6380248697468899,0.10183777081814517,0.396932028311262,0.18568967833015668,0.2159250982072313,0.12052076355945682,0.5055236726135184,0.17629976661475177,0.3477515417087324,0.579454336644385,0.4110654629211832,0.1950774249509248,0.21145733530849983,0.49982144748032975,0.385444571503646,0.2079208173137564,0.4170401792747681,0.32638987993851676,0.04174798755226188,0.05485962890913728,2,0,0,0,-69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,11,13
2443,0,Cash loans,M,N,Y,1,64089,57415,5408,7325,Family,Working,Secondary / secondary special,Separated,With parents,0.30195985121212154,-18434,-1392,-651,-702,4.615890562688797,1,1,1,1,1,0,2,1,3,MONDAY,20,0.37687285427095907,0.7625993143580851,0.5634665198792491,0.16614216905666987,0.2786138854406134,0.1535923796846087,0.5041797312510167,0.3917462552860647,0.29249646973100557,0.08968674481805355,0.011741482794390681,0.3378636646772169,0.20622128268478387,0.26175018470004807,0.28121126890494097,0.38138768060093936,0.3480836353171137,0.22926220497833422,0.19269433229161737,0.4633317896383784,0.3408176365228029,0.437311394063318,0.03936652388875967,0.08753422423131849,0.5211545659203775,0.4407840222271384,0.5447783048220735,0.13443478893531333,0.39107330573307475,0.4895111748417047,0.5596535106721868,0.30916467115053053,0.19519832293414613,0.5173779651241941,0.04450569971158156,0.2021301286450157,0.2148399404288599,0.27843695678930624,0.6274608863124814,0.5667260045891006,0.2045103554201871,0.4609145688275756,0.05677952845032933,0.18197694327956834,0.1914315805334317,0.4374419014269879,2,0,3,0,-143,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,9,15
2444,0,Revolving loans,M,N,Y,0,7800,22106,3050,8836,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04578407484028436,-9541,-167,-2852,-98,3.920318723669146,1,1,1,1,1,1,2,3,1,TUESDAY,12,0.7079107758751286,0.2181914821630011,0.5704787164701189,0.5248905581355474,0.008366567403294018,0.2877029074051618,0.22770044269398612,0.3612179296346739,0.3554620070952879,0.2723734061672867,0.33617812465928804,0.16685430833984374,0.34931470823319033,0.1955267244263563,0.06601274852897926,0.5666078887137449,0.28761226659192285,0.23008943828870215,0.24750193723722894,0.18068730492021903,0.39563091044849247,0.09163570460668372,0.0882300266655528,0.31039875782207893,0.15412085448472576,0.3640896247282661,0.1578096357949206,0.11934571404881736,0.4152794691418053,0.05543106866286355,0.2921615310720676,0.6334887084485494,0.232260888082809,0.40016949289210707,0.0452271493909306,0.3099173875102856,0.1833204961520032,0.1243036291513638,0.45006677011461893,0.3429159620674132,0.4070240626604036,0.13233333892307636,0.36561153706905974,0.23423656711629912,0.21267313204111485,0.5106232295268262,1,1,1,0,-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,8,14
2445,0,Cash loans,M,Y,Y,1,4162,12917,1106,7914,Family,Working,Higher education,Civil marriage,House / apartment,0.05180809995037322,-12322,-8424,-1532,-936,2.240480036696641,0,1,1,1,1,0,2,3,2,SUNDAY,14,0.9672324020121376,0.5483779025674118,0.43405539066763005,0.425269733706412,0.15196272239869676,0.0820501921807138,0.11069235945085824,0.4384836683905385,0.487829710437167,0.4419586853653592,0.40073934564448693,0.3662756409597733,0.06841770998710127,0.08889367776799342,0.05003807642481266,0.30814676185289297,0.017144474114590493,0.42071611480537197,0.07927899198419534,0.1470908093851952,0.49644120150872795,0.24343283947253763,0.24681351418289987,0.4174428388586741,0.07999910751012598,0.21609663169527565,0.4133696154895861,0.3487245337954323,0.06657831694943249,0.3789359249807421,0.5199904478584979,0.6340980742541532,0.07910489757540984,0.3220590384930558,0.13974115577013776,0.42960849503667464,0.5143774525633142,0.38474276470330493,0.1957425265273673,0.1854147103126644,0.17684205314118934,0.46904577650487483,0.3889814256178076,0.03508499960075904,0.6273010100267664,0.37590084908240434,0,1,3,2,-43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,11,21
2446,0,Cash loans,F,Y,Y,0,21139,28737,2917,11608,Unaccompanied,Working,Higher education,Married,House / apartment,0.16979390574557768,-8830,-121,-444,-844,21.389671071949905,1,1,1,1,1,0,1,1,2,TUESDAY,8,0.8627589496488955,0.7149839942897483,0.9006079575660985,0.31873828814912936,0.5009677567743314,0.2087728127240909,0.326291311012292,0.3330934633675227,0.31133268502116884,0.12340903472496498,0.2332185516164824,0.20057137894764404,0.2406577234633255,0.5269813237922909,0.15321334525305874,0.2842795181771253,0.16616834436051964,0.3498269409148135,0.27494878225776515,0.5429665764344829,0.13828417248952146,0.435917934668738,0.39896291324649485,0.18254589369524654,0.2730206199320564,0.39671791529214284,0.1415370333161042,0.30820981639852285,0.5846508784889821,0.5314574932554152,0.6247244971551923,0.3519383542612532,0.2523624826433614,0.34885217763847115,0.19974259784771564,0.1883424590416503,0.4646274000040821,0.16143523165166285,0.28027988091751826,0.5131302512505845,0.13313333344829073,0.2791258825577652,0.14681910797661835,0.39176654025246294,0.06055592445681437,0.4555658252158546,1,0,4,0,-69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,15,22
2447,0,Revolving loans,F,Y,N,2,19397,31821,2338,8885,Children,Working,Secondary / secondary special,Separated,Rented apartment,0.11643049628856365,-19297,-5158,-2404,-154,10.122592997921576,1,1,1,1,1,1,0,2,1,SATURDAY,21,0.18189525283555716,0.7688000816100804,0.7376419255444217,0.24237549670887135,0.09421319319101297,0.22717569428389733,0.17038088837689205,0.28687997081196703,0.04097878265734865,0.29336373995859405,0.3463708767970696,0.4143837248377095,0.3477434041024624,0.3920412000859983,0.21651223028051017,0.627179887019163,0.5019840909531601,0.5098897646204373,0.2572904611631697,0.5139911690878411,0.4586928608921045,0.27266552967661073,0.1664468366411365,0.42988097045919343,0.07184583638032586,0.24778944200232403,0.40343942668301014,0.6200915784391701,0.135573004567617,0.20090585020224125,0.3657869726218489,0.2856790124270529,0.4982749626476434,0.539267575426496,0.026570331127869995,0.3085456069610387,0.26615025049840596,0.4942476664691656,0.3822004792337648,0.28482432312806827,0.21686287735306456,0.27092518953177724,0.35412766904454807,0.3857262682937621,0.16315200216044357,0.3126651435901638,1,2,0,1,-173,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,11
2448,0,Cash loans,F,N,N,1,2619,35923,3239,3544,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.5165337395695575,-16956,-1004,-1102,-150,18.70758403251973,1,1,1,1,1,1,1,3,2,WEDNESDAY,23,0.40815660259320635,0.7475807760312603,0.4116087456530687,0.5414853769672731,0.5592782720542082,0.5232476320492442,0.1426403104892227,0.5175233780537286,0.1484912248646505,0.1639047535088559,0.34938497132161617,0.21781474150611482,0.09932470648627188,0.16746460264360086,0.17462265279714484,0.22026161390590954,0.23539453308733313,0.4072608042757872,0.20443936128466716,0.14897975595234497,0.31340368999795887,0.36518543126054054,0.2660414793889275,0.2846188426842574,0.040335559492479016,0.3682585316458909,0.3363272201931908,0.18574292555246488,0.24142561127742102,0.02620311831207138,0.23669187229126276,0.44717541553156587,0.17000567024564128,0.28238897360467285,0.12185000121306305,0.21813164217836753,0.1778335088417094,0.4461491957779701,0.29860888430941085,0.14308064698529632,0.6758705335437192,0.21915475843027246,0.36820106754740556,0.24483366545665097,0.21735120347868933,0.48762186206581465,3,0,0,1,-549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,8,13
2449,0,Cash loans,F,N,Y,1,14900,21574,4431,9299,"Spouse, partner",Working,Incomplete higher,Single / not married,House / apartment,0.1293002594484307,-11716,-511,-340,-178,0.4935187338489658,1,1,1,1,1,1,1,1,1,THURSDAY,2,0.3890401151435521,0.1668250688259373,0.6443459787109609,0.21135489245692832,0.0730215207828361,0.29746346828854686,0.08587198991872157,0.17228197962827874,0.36886503939870424,0.5507082475227861,0.3257086860826531,0.2055552882306649,0.08822267985279081,0.4366248593655584,0.27824305619321804,0.20535135433592672,0.10879197932870398,0.15618060478571577,0.048021042777637975,0.15633238898556454,0.29853027795649123,0.15425405584377125,0.19998457556806634,0.2734775201185343,0.5240906059960749,0.23299895024637726,0.3274029310890127,0.593037351026265,0.27029970173329876,0.12966333673022407,0.36417209633013575,0.5314823649827123,0.2152799233696285,0.15155331795991484,0.4786656013917407,0.43611713337102104,0.305772270577654,0.28929156006317014,0.40259634665297284,0.07571656513547763,0.4457586559545212,0.5993300244058326,0.17497087207886966,0.16446162792896873,0.18828285388264776,0.2105207001298737,3,0,0,0,-394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,10,20
2450,0,Cash loans,M,N,N,0,68585,68292,869,14181,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.3557508939760238,-9420,-53,-244,-1419,1.5154410787874586,1,1,1,1,1,1,1,2,2,THURSDAY,15,0.6735406857643799,0.3476742260962085,0.6042903103924627,0.17161783977950698,0.03979392275487932,0.8181780950410099,0.30964202514547023,0.1728666492555588,0.33455436132103256,0.019397640735731962,0.5743624679609239,0.2826969438406217,0.5085462071890613,0.24676627085219896,0.1461527640824154,0.20623756064747334,0.5149042606814502,0.6210263997861271,0.09185074206727306,0.06427925446053614,0.2937881065341995,0.3269115140934652,0.3592890617801941,0.4581827301784495,0.19623130858834142,0.460929439052767,0.11230656752323144,0.04057045330297579,0.33625694923114796,0.1309868193486653,0.42246652292987524,0.19942378096058877,0.2645653076927033,0.2818388719007113,0.27195398106557445,0.06920222120256454,0.04590968785200383,0.06658626064749346,0.0919061396554769,0.4234132939896999,0.16021854471858024,0.2735439488488704,0.06725320688538874,0.3043467628612931,0.17749935786312476,0.3995170360708149,3,1,3,0,-356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,14,18
2451,0,Cash loans,M,N,Y,0,15355,26278,4653,10913,Family,Working,Incomplete higher,Single / not married,House / apartment,0.41185157555418667,-8974,-317,-3003,-426,7.6604767586639095,1,1,1,1,1,0,3,2,2,SUNDAY,9,0.5333665894261014,0.5071335933225009,0.36283458375749594,0.22127168929992416,0.2138033159090722,0.3276969336497653,0.3508450170327074,0.339970915362124,0.40936105617678575,0.1501048734605242,0.2953181239414932,0.3391700306803178,0.18843304666699268,0.25668868458447075,0.048323445395758065,0.31615566996612465,0.08394966872817027,0.47481837656493886,0.7173605517211185,0.2959792409148117,0.5050947683560745,0.09386406231730803,0.17622798233492984,0.3817889974003841,0.17818796041521084,0.27172957466836867,0.6512732997047725,0.3274655760741475,0.1472163188669345,0.41454575572908536,0.17200162583089565,0.5390928845279805,0.4324047425697402,0.6790911699792795,0.4602806501776655,0.5405102291488122,0.16415549492565806,0.36737537538629494,0.12401043081072421,0.14634858662207917,0.4353363001451837,0.35845351758742755,0.34224515548319795,0.253521343673228,0.2258525044908241,0.02351389153473879,0,0,3,0,-408,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,9,17
2452,0,Cash loans,M,N,N,1,7897,12894,2355,30735,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.35870576447457986,-9268,-223,-1689,-972,3.834086252065449,1,1,1,1,1,0,1,3,2,SATURDAY,23,0.2885189311569822,0.2218918701450878,0.34554210756868875,0.5352877266683166,0.34068420719920933,0.10201191070651516,0.5020880058398428,0.6104692742450201,0.23460333299331257,0.17566757227348778,0.10903804128940374,0.15319299046158766,0.13313808503528832,0.3018274011862685,0.2572406308098604,0.5953928690881649,0.23921467771596064,0.27914550355053025,0.3689857131887242,0.17482386717712303,0.30574275295276504,0.3550937021286147,0.36061659988742545,0.4281314595068464,0.1543520629898399,0.11429402813842718,0.038615482871065414,0.29171795432615355,0.2689370626556633,0.48180399045360134,0.47843646574336834,0.38187580055730597,0.3655174572451281,0.08159205345029881,0.31972519259440624,0.30252921792359416,0.6049979853082513,0.1428219526448415,0.14495714365495882,0.4415869044517772,0.0496072076755128,0.04571277105624608,0.345923355839338,0.1731118363238946,0.3500272349667637,0.0751779330866328,2,0,2,2,-81,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,13,25
